Cmmn_Nm,Cnctntd,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,ffd_r,resdept_r,drainagecl,drainagecl_Levels,soimoistdept_r,flodfreqcl,flodfreqcl_Levels,floddurcl,floddurcl_Levels,pondfreqcl,pondfreqcl_Levels,ponddurcl,ponddurcl_Levels,awc_r,aws.x,aws.y,dbthirdbar_r,dbovendry_r,om_r,claytotal_r,sandtotal_r,silttotal_r
Spotted Salamander,"Spotted Salamander, 37.1579811433, -84.3919968643",13.950000000000045,9.5,0.30399999618530277,796.1,29.650000000000034,-1.6499999999999773,31.3,22.150000000000034,19.650000000000034,23.950000000000045,3.250000000000057,1196.3,125.80000000000001,78.7,12.4,341.6,252,307.20000000000005,301.1,175,122,3,Well drained,122,1,None,NA,NA,1,None,NA,NA,0.13885245459978698,16.93999946117401,16.93999946117401,1.4108196203825905,1.6157377049180328,0.5081967213114754,40.016393442622956,10.631147509715596,49.352457828209054
Spotted Salamander,"Spotted Salamander, 37.1596384949, -86.1285909108",14.150000000000034,9.600000000000001,0.29900000095367435,821.2,30.450000000000045,-1.5499999999999545,32,22.650000000000034,20.05000000000001,24.55000000000001,3.250000000000057,1346.2,147.8,92.60000000000001,13.4,384.20000000000005,284.3,329,336.3,172,81,4,Moderately well drained,61,1,None,NA,NA,1,None,NA,NA,0.08751445354064766,15.140000462532043,15.140000462532043,1.4893063775376778,1.5630057803468207,0.6098265895953757,28.86705202312139,12.953757225433526,58.17919075144509
Spotted Salamander,"Spotted Salamander, 37.161273, -91.150142",13.650000000000034,10,0.29500000476837157,851.8000000000001,31.150000000000034,-2.6499999999999773,33.800000000000004,18.55000000000001,2.250000000000057,24.450000000000045,2.250000000000057,1109.6000000000001,127.2,64.4,17.400000000000002,327.5,224.9,264,224.9,202,53,4,Moderately well drained,48,1,None,NA,NA,1,None,NA,NA,0.09040000109001994,16.69450004901737,16.69450004901737,1.4772500187158586,1.6329999999999998,0.4145000021904707,38.86,15.585,45.555
Spotted Salamander,"Spotted Salamander, 37.189783, -91.040282",13.550000000000011,10,0.29600000381469727,850.6,30.950000000000045,-2.749999999999943,33.7,13.550000000000011,2.150000000000034,24.350000000000023,2.150000000000034,1255.5,138.5,75.4,16.3,361.90000000000003,260.8,297.40000000000003,260.8,202,51,4,Moderately well drained,46,1,None,NA,NA,1,None,NA,NA,0.09560000075027346,16.65650016497821,16.65650016497821,1.3727499759197235,1.5440500000000001,0.432750001847744,42.61,11.445,45.945
Spotted Salamander,"Spotted Salamander, 37.222611, -87.025644",14.650000000000034,9.700000000000001,0.29400000572204593,847.1,31.450000000000045,-1.6499999999999773,33.1,14.550000000000011,20.650000000000034,25.250000000000057,3.250000000000057,1283.3000000000002,143.8,85.60000000000001,14.100000000000001,369.40000000000003,271.1,296.40000000000003,321.40000000000003,184,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.06599999852478504,9.729999784380198,9.729999784380198,1.6868000459671022,1.7768,0.25,24.88,38.68,36.44
Spotted Salamander,"Spotted Salamander, 37.222655, -77.3706883333",15.050000000000011,9.700000000000001,0.3079999923706055,777.2,31.150000000000034,-0.24999999999994316,31.400000000000002,24.150000000000034,4.850000000000023,25.05000000000001,4.850000000000023,1177.8,126.5,80.7,15.600000000000001,359.90000000000003,256.3,356.5,256.3,197,201,3,Well drained,115,1,None,NA,NA,1,None,NA,NA,0.13415300292395504,24.594650715242985,24.594650715242985,1.4710928742351428,1.6298907103825138,0.12295081967213115,27.169398907103826,38.278142710201074,34.55245857030316
Spotted Salamander,"Spotted Salamander, 37.2288361111, -80.6105833333",12.550000000000011,9.9,0.31700000762939456,775.6,28.350000000000023,-2.9499999999999886,31.3,20.450000000000045,7.750000000000057,22.450000000000045,2.250000000000057,921.8000000000001,99,64.5,14.600000000000001,280.7,200.70000000000002,259.1,201.20000000000002,155,84,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.03210000023245811,5.663333339616656,5.663333339616656,1.3892857006617954,1.5307142857142857,0.625,14,30.399999618530273,55.599998474121094
Spotted Salamander,"Spotted Salamander, 37.22895, -92.99485",13.050000000000011,9.8,0.29000000953674315,854.3000000000001,30.55000000000001,-3.1499999999999773,33.7,17.950000000000045,1.650000000000034,23.950000000000045,1.650000000000034,1205.3,139.9,63.5,21.900000000000002,382.5,207.9,328.1,207.9,206,74,6,Poorly drained,31,1,None,NA,NA,1,None,NA,NA,0.09375000156462193,18.510500292386862,18.510500292386862,1.4377999794483185,1.60395,0.4275,41.6525,14.54599983215332,43.801500167846676
Spotted Salamander,"Spotted Salamander, 37.232536, -92.72599",12.850000000000023,9.700000000000001,0.29100000858306885,845.4000000000001,30.05000000000001,-3.1499999999999773,33.2,17.650000000000034,1.5500000000000114,23.55000000000001,1.5500000000000114,1324.1000000000001,154.5,73.4,20.6,414.90000000000003,241,354.90000000000003,241,202,61,4,Moderately well drained,76,1,None,NA,NA,1,None,NA,NA,0.11239436898432986,13.33900021277368,13.33900021277368,1.2147183435063966,1.4785915492957746,0.8718309750859166,52.33098591549296,9.56338028169014,38.105633802816904
Spotted Salamander,"Spotted Salamander, 37.23278, -88.754924",14.650000000000034,9.4,0.28099999427795413,867,31.55000000000001,-1.7499999999999432,33.300000000000004,14.650000000000034,20.850000000000023,25.55000000000001,3.0500000000000114,1227.8,135.6,71.60000000000001,14.8,360.1,252.60000000000002,281.2,300.1,190,201,5,Somewhat poorly drained,31,4,Occasional,3,Brief (2 to 7 days),1,None,NA,NA,0.22950000390410424,45.2664006203413,45.2664006203413,1.494000005722046,1.564,0.57375,14.889999999999999,10.865,74.245
Spotted Salamander,"Spotted Salamander, 37.23549885, -76.61838781",15.050000000000011,6.1000000000000005,0.22200000286102295,760.4000000000001,28.950000000000045,1.2500000000000568,27.700000000000003,24.250000000000057,7.150000000000034,24.750000000000057,5.250000000000057,1209.6000000000001,133.70000000000002,80.10000000000001,17.5,387.3,260.2,364.8,264.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spotted Salamander,"Spotted Salamander, 37.2381081563, -88.8918257936",14.650000000000034,9.3,0.27999999523162844,865.8000000000001,31.350000000000023,-1.849999999999966,33.2,14.650000000000034,20.850000000000023,25.55000000000001,3.0500000000000114,1248.1000000000001,137.70000000000002,75.2,14.3,365.1,260.90000000000003,284.7,303.7,190,201,5,Somewhat poorly drained,31,4,Occasional,3,Brief (2 to 7 days),1,None,NA,NA,0.22950000390410424,45.2664006203413,45.2664006203413,1.494000005722046,1.564,0.57375,14.889999999999999,10.865,74.245
Spotted Salamander,"Spotted Salamander, 37.254589, -90.522759",13.550000000000011,9.9,0.29400000572204593,850.4000000000001,30.950000000000045,-2.6499999999999773,33.6,13.550000000000011,2.250000000000057,24.450000000000045,2.250000000000057,1270.7,140.1,80.7,16.3,378.6,276.3,293.5,276.3,202,79,4,Moderately well drained,76,1,None,NA,NA,1,None,NA,NA,0.1309032246951134,20.28739985376596,20.28739985376596,1.5985160989146079,1.6649032258064516,0.4367741925101126,18.827096754504787,33.60709731809554,47.565806678033645
Spotted Salamander,"Spotted Salamander, 37.26049, -77.1425916667",15.150000000000034,9.5,0.3019999980926514,779,31.150000000000034,-0.14999999999997726,31.3,24.250000000000057,4.9500000000000455,25.150000000000034,4.9500000000000455,1175.8,123.5,80.10000000000001,15.200000000000001,359.6,256.40000000000003,347.90000000000003,256.40000000000003,187,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.1303000043705106,26.060000874102116,26.060000874102116,1.460249971151352,1.52465,0.3075,22.38,49.311000175476075,28.309000002741815
Spotted Salamander,"Spotted Salamander, 37.269898, -77.5825036",14.950000000000045,9.700000000000001,0.3089999914169312,777.2,31.05000000000001,-0.3499999999999659,31.400000000000002,24.05000000000001,4.750000000000057,24.950000000000045,4.750000000000057,1171.7,125.60000000000001,81.10000000000001,14.5,351.5,258.5,349.8,258.5,181,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.14081967027623798,21.78411732920829,21.78411732920829,1.3915300753598656,1.458415300546448,0.3866120218579235,34.13934426229508,38.06885213799815,27.791803860273518
Spotted Salamander,"Spotted Salamander, 37.28367, -89.1124945",14.650000000000034,9.200000000000001,0.275,878.5,31.450000000000045,-1.9499999999999886,33.4,14.750000000000057,24.650000000000034,25.750000000000057,2.8500000000000227,1233.4,137.70000000000002,79.2,14.4,361.8,260.7,283.1,293.7,190,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.10124999890103936,20.379278129638774,20.379278129638774,1.3874999731779099,1.4749999999999999,0.46875,18.375,56.375,25.25
Spotted Salamander,"Spotted Salamander, 37.295835, -88.982998",14.650000000000034,9.3,0.27699999809265136,874.6,31.450000000000045,-1.9499999999999886,33.4,14.750000000000057,20.950000000000045,25.650000000000034,2.9500000000000455,1216.4,135.6,75.7,14.4,357.1,256.5,278.1,292.2,192,201,6,Poorly drained,5,1,None,3,Brief (2 to 7 days),1,None,NA,NA,0.11259999942034482,23.247999923303723,23.247999923303723,1.4243000012636184,1.7942,0.8175,42.96,5.75,51.29
Spotted Salamander,"Spotted Salamander, 37.31115, -78.317842",14.950000000000045,9.9,0.3099999904632569,791.3000000000001,31.450000000000045,-0.44999999999998863,31.900000000000002,24.150000000000034,4.550000000000011,25.150000000000034,4.550000000000011,1111,107.80000000000001,74.10000000000001,11.4,314.5,241.10000000000002,298.40000000000003,241.10000000000002,199,201,6,Poorly drained,15,6,Frequent,4,Long (7 to 30 days),1,None,NA,NA,0.17291338706579734,21.960000157356266,21.960000157356266,1.4538582516467478,1.5251968503937008,1.1062992125984252,26.866141732283463,24.173229157455324,48.960629380594085
Spotted Salamander,"Spotted Salamander, 37.319831, -80.602836",11.850000000000023,10,0.3190000057220459,770.2,27.650000000000034,-3.5499999999999545,31.200000000000003,19.850000000000023,1.650000000000034,21.750000000000057,1.650000000000034,915.7,100.7,62.6,16.3,285.90000000000003,195.3,262,195.3,135,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.1296202515876746,20.479999750852585,20.479999750852585,1.3369620095325423,1.50626582278481,0.47943037974683544,48.22784810126583,16.879746835443036,34.892405063291136
Spotted Salamander,"Spotted Salamander, 37.3244, -91.4361",13.650000000000034,9.8,0.28599998950958255,875.2,31.350000000000023,-3.0499999999999545,34.4,18.750000000000057,1.9500000000000455,24.750000000000057,1.9500000000000455,1112.8,134,57.2,20.200000000000003,340.8,207.3,278.6,207.3,202,56,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.08739999989047646,17.155899970568715,17.155899970568715,1.4255999623239042,1.6242999999999999,1.000000002682209,57.51616161038177,14.482828323287192,28.001010239726362
Spotted Salamander,"Spotted Salamander, 37.3363416667, -77.2038033333",15.150000000000034,9.5,0.3029999971389771,782.9000000000001,31.150000000000034,-0.24999999999994316,31.400000000000002,24.250000000000057,4.850000000000023,25.150000000000034,4.850000000000023,1122.3,119.4,76.5,15.3,342.1,245.20000000000002,336.90000000000003,245.20000000000002,213,201,4,Moderately well drained,61,1,None,NA,NA,1,None,NA,NA,0.14000000059604645,22.783953640696613,22.783953640696613,1.3879629410343406,1.7054938271604938,0.33024691358024694,43.04938271604938,18.131481512093252,38.81913592491621
Spotted Salamander,"Spotted Salamander, 37.3389296597, -76.9150021687",15.150000000000034,8.700000000000001,0.28499999046325686,772.7,30.650000000000034,0.1500000000000341,30.5,24.250000000000057,4.9500000000000455,25.05000000000001,4.9500000000000455,1151,122.7,77.4,15.8,356.20000000000005,249.70000000000002,338.6,249.70000000000002,213,201,6,Poorly drained,8,1,None,NA,NA,1,None,NA,NA,0.14919753639418404,24.22747077765953,24.22747077765953,1.3879629410343406,1.7054938271604936,0.33024691358024694,45.092592592592595,21.84567901234568,33.06172839506173
Spotted Salamander,"Spotted Salamander, 37.3438906, -77.071268",15.150000000000034,9.4,0.3019999980926514,777.5,31.05000000000001,-0.14999999999997726,31.200000000000003,24.150000000000034,4.850000000000023,25.05000000000001,4.850000000000023,1146.8,120.9,77.4,15,349.40000000000003,250.8,336.90000000000003,250.8,213,201,4,Moderately well drained,61,1,None,NA,NA,1,None,NA,NA,0.12131147689180946,19.39125013025477,19.39125013025477,1.399999976158142,1.5433879781420765,0.4030054644808743,32.56284153005464,42.29781505188655,25.13934418933639
Spotted Salamander,"Spotted Salamander, 37.3482971191, -89.5963592529",14.150000000000034,9.5,0.28299999237060547,867.8000000000001,31.150000000000034,-2.4499999999999886,33.6,14.150000000000034,24.05000000000001,25.05000000000001,2.4500000000000455,1277,143.5,84,15.4,382.40000000000003,279.8,299.3,287,205,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.19179999724030494,38.35999944806099,38.35999944806099,1.2954999566078187,1.5128499999999998,0.6270000094920397,28.544999999999998,4.765,66.69
Spotted Salamander,"Spotted Salamander, 37.36287, -88.811471",14.350000000000023,9.3,0.27899999618530275,866.5,31.250000000000057,-2.0499999999999545,33.300000000000004,14.350000000000023,20.55000000000001,25.250000000000057,2.750000000000057,1295.8000000000002,146.20000000000002,79.30000000000001,15,383.20000000000005,268.1,303,307.8,185,152,3,Well drained,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14532895101920557,14.614444767435392,14.614444767435392,1.4550658166408539,1.5413815789473684,0.6177631581055099,23.157894736842106,21.710526315789473,55.131578947368425
Spotted Salamander,"Spotted Salamander, 37.36366, -82.602897",13.650000000000034,9.700000000000001,0.31700000762939456,762.3000000000001,28.750000000000057,-1.7499999999999432,30.5,21.450000000000045,14.350000000000023,23.250000000000057,3.4500000000000455,1178.1000000000001,126.80000000000001,69.3,16.5,358.90000000000003,231.5,336.6,279.6,189,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.10419689057095681,24.441538384155585,24.441538384155585,1.4656994799875842,1.5366321243523315,1.8183420217098967,17.150259067357513,39.0880829015544,43.76165803108808
Spotted Salamander,"Spotted Salamander, 37.3642514995, -81.2060403637",10.650000000000034,9.5,0.31300001144409184,746.9000000000001,25.55000000000001,-4.649999999999977,30.200000000000003,18.350000000000023,11.350000000000023,20.150000000000034,0.7500000000000568,1104,120.5,69.10000000000001,16.8,342.90000000000003,224.10000000000002,316.3,252.8,165,71,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.08647887251326736,11.14187488006428,11.14187488006428,1.350000023841858,1.460281690140845,4.442112707755935,10,65,25
Spotted Salamander,"Spotted Salamander, 37.366738, -84.768814",13.750000000000057,9.4,0.29800000190734866,811.3000000000001,29.750000000000057,-1.9499999999999886,31.700000000000003,22.150000000000034,14.350000000000023,23.950000000000045,2.8500000000000227,1239.5,131.6,83.10000000000001,13.100000000000001,360.5,258.6,330.3,305.5,190,91,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.14857142737933568,16.604117769528838,16.604117769528838,1.5074725033162715,1.7441758241758243,0.4642857142857143,43.66483516483517,8.475824397998851,47.85934100308261
Spotted Salamander,"Spotted Salamander, 37.385708, -88.922331",14.250000000000057,9.3,0.27999999523162844,865.7,31.05000000000001,-2.1499999999999773,33.2,14.250000000000057,20.450000000000045,25.150000000000034,2.650000000000034,1249.6000000000001,141.9,78.7,15.100000000000001,370.20000000000005,261.5,292.40000000000003,292.8,190,58,4,Moderately well drained,77,1,None,NA,NA,1,None,NA,NA,0.11985000032931567,23.970000065863132,23.970000065863132,1.5642499858140946,1.6734000000000002,0.22225000105798245,22.665,3.43,73.905
Spotted Salamander,"Spotted Salamander, 37.398388, -78.644263",14.550000000000011,10.100000000000001,0.31300001144409184,796.1,31.150000000000034,-1.0499999999999545,32.2,23.850000000000023,4.150000000000034,24.850000000000023,4.150000000000034,1150.7,113.9,77.2,11.3,324.40000000000003,248.8,305.40000000000003,248.8,193,201,5,Somewhat poorly drained,31,6,Frequent,4,Long (7 to 30 days),1,None,NA,NA,0.1340000001318527,22.464193607049605,22.464193607049605,1.4654545783996582,1.5478181818181818,1.0787878787878789,19.115151515151517,51.67272778135357,29.212121293039033
Spotted Salamander,"Spotted Salamander, 37.4038696049, -89.183639786",14.350000000000023,9.3,0.27699999809265136,873.6,31.250000000000057,-2.249999999999943,33.5,14.350000000000023,24.250000000000057,25.250000000000057,2.5500000000000114,1302,149.8,87,15.700000000000001,388,278.3,305.2,297.5,190,152,3,Well drained,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14532895101920557,22.572222409976852,22.572222409976852,1.4550658166408539,1.5413815789473684,0.6177631581055099,23.157894736842106,21.710526315789473,55.131578947368425
Spotted Salamander,"Spotted Salamander, 37.423169, -89.404865",14.450000000000045,9.4,0.2759999990463257,886.7,31.55000000000001,-2.349999999999966,33.9,14.450000000000045,24.55000000000001,25.55000000000001,2.4500000000000455,1181.7,136.1,78.4,16.3,355.90000000000003,255.60000000000002,278.3,263.5,205,43,5,Somewhat poorly drained,53,4,Occasional,3,Brief (2 to 7 days),1,None,NA,NA,0.18654999785125256,36.716499565914276,36.716499565914276,1.5733999800682068,1.6682,0.3885000010579825,15.92,39.790000000000006,44.29
Spotted Salamander,"Spotted Salamander, 37.432534, -89.050888",14.350000000000023,9.3,0.2759999990463257,877,31.250000000000057,-2.249999999999943,33.5,14.450000000000045,20.650000000000034,25.350000000000023,2.5500000000000114,1248.5,143.8,81.7,15.700000000000001,372.1,264.90000000000003,293.3,286.2,190,63,4,Moderately well drained,77,1,None,NA,NA,1,None,NA,NA,0.1231000003963709,24.620000079274178,24.620000079274178,1.5567499840259553,1.66565,0.2760000010207295,22.44,3.38,74.17999999999999
Spotted Salamander,"Spotted Salamander, 37.444188, -77.640083",14.750000000000057,9.700000000000001,0.3079999923706055,783.2,31.150000000000034,-0.44999999999998863,31.6,23.950000000000045,4.550000000000011,24.850000000000023,4.550000000000011,1119.7,116.7,77.60000000000001,13,328,250,326,250,181,56,4,Moderately well drained,61,1,None,NA,NA,1,None,NA,NA,0.11846994413215606,23.029545523141596,23.029545523141596,1.5183060019394086,1.5905464480874316,0.51775956284153,27.147540983606557,49.37049156981088,23.481967446582566
Spotted Salamander,"Spotted Salamander, 37.44628333, -93.49146667",13.750000000000057,9.8,0.28599998950958255,872.6,31.55000000000001,-2.749999999999943,34.300000000000004,18.650000000000034,2.150000000000034,24.850000000000023,2.150000000000034,1204.3,145.70000000000002,53.900000000000006,26.8,400.1,186.4,338.1,186.4,206,142,4,Moderately well drained,99,1,None,NA,NA,1,None,NA,NA,0.14084507378054337,19.39350043311715,19.39350043311715,1.4229577259278634,1.614507042253521,0.6873239400521131,41.67183096979705,3.79014089745535,54.53802855585663
Spotted Salamander,"Spotted Salamander, 37.485493, -88.894524",14.050000000000011,9.3,0.28099999427795413,862.6,30.850000000000023,-2.349999999999966,33.2,13.950000000000045,20.150000000000034,24.850000000000023,2.4500000000000455,1291.5,149.1,82.60000000000001,16.2,386.20000000000005,268.8,309.90000000000003,293,185,201,3,Well drained,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18197369095134108,27.660001024603844,27.660001024603844,1.7480263176717257,1.8370394736842106,0.3444079054813636,20,26,54
Spotted Salamander,"Spotted Salamander, 37.490882, -84.442178",13.650000000000034,9.5,0.30000000000000004,808.8000000000001,29.55000000000001,-2.0499999999999545,31.6,21.950000000000045,14.350000000000023,23.850000000000023,2.8500000000000227,1218.6000000000001,131.20000000000002,82.4,13.600000000000001,362.70000000000005,262.7,328,284.90000000000003,182,36,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.1402777824550867,7.555000034160912,7.555000034160912,1.3861111435625288,1.4813888888888889,3.0638888279596963,36.33333333333333,8.358333124054802,55.30833180745443
Spotted Salamander,"Spotted Salamander, 37.506101, -89.294194",13.950000000000045,9.4,0.27899999618530275,868,30.950000000000045,-2.5499999999999545,33.5,13.950000000000045,20.150000000000034,24.850000000000023,2.250000000000057,1301.2,151.9,87.2,17.2,393.5,279.6,313.40000000000003,282.5,190,201,3,Well drained,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1993999969959259,39.87999939918518,39.87999939918518,1.406499969959259,1.5533,0.5320000034570694,23.75,4,72.25
Spotted Salamander,"Spotted Salamander, 37.51724167, -89.453155",14.350000000000023,9.4,0.275,888.8000000000001,31.650000000000034,-2.5499999999999545,34.2,14.350000000000023,2.3500000000000227,25.450000000000045,2.3500000000000227,1135.9,132.9,73.9,17.6,346.70000000000005,245.60000000000002,269.2,245.60000000000002,190,201,6,Poorly drained,15,1,None,3,Brief (2 to 7 days),1,None,2,Brief (2 to 7 days),0.11999999731779099,23.999999463558197,23.999999463558197,1.3817499935626985,1.8482500000000004,1.59375,66.975,2.475,30.55
Spotted Salamander,"Spotted Salamander, 37.5251116667, -77.47512",15.050000000000011,9.700000000000001,0.30499999523162846,791,31.350000000000023,-0.3499999999999659,31.700000000000003,24.250000000000057,4.650000000000034,25.150000000000034,4.650000000000034,1130.8,116.80000000000001,77.10000000000001,13.700000000000001,331.90000000000003,249.4,331.8,249.4,200,56,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.10999999940395355,11.473750011995433,11.473750011995433,1.3794642814568112,1.4453571428571428,0.6607142857142857,11.473214285714285,67.48928724016461,21.037500381469727
Spotted Salamander,"Spotted Salamander, 37.5333118908, -80.9842764438",10.750000000000057,9.600000000000001,0.31600000858306887,755.6,25.750000000000057,-4.649999999999977,30.400000000000002,18.450000000000045,11.450000000000045,20.250000000000057,0.6500000000000341,1053.2,123.2,68.7,18.8,337,217.4,314,228.70000000000002,165,201,NA,NA,201,1,None,NA,NA,1,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spotted Salamander,"Spotted Salamander, 37.5341216667, -91.8348466667",12.950000000000045,9.9,0.29100000858306885,855.6,30.55000000000001,-3.249999999999943,33.800000000000004,17.850000000000023,1.5500000000000114,23.850000000000023,1.5500000000000114,1267.5,148.9,63.900000000000006,21,390.20000000000005,223.10000000000002,334.1,223.10000000000002,202,56,5,Somewhat poorly drained,30,1,None,NA,NA,1,None,NA,NA,0.09925000036135316,21.778000032342973,21.778000032342973,1.4182500433921814,1.6495,0.32300000071525575,51.79499998092651,7.39,40.814999923706054
Spotted Salamander,"Spotted Salamander, 37.5353334738, -78.2592059944",14.750000000000057,10.100000000000001,0.3109999895095825,796.8000000000001,31.450000000000045,-0.8499999999999659,32.300000000000004,24.05000000000001,4.250000000000057,24.950000000000045,4.250000000000057,1122.3,108.7,76,11.600000000000001,314.3,242.60000000000002,301.7,242.60000000000002,200,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.15309210523570838,23.262499973008577,23.262499973008577,1.4607894969613928,1.5361184210526315,0.3815789473684211,37.28947368421053,39.96052631578947,22.75
Spotted Salamander,"Spotted Salamander, 37.545564, -77.936976",14.650000000000034,10,0.31300001144409184,790.6,31.250000000000057,-0.7499999999999432,32,23.950000000000045,4.350000000000023,24.850000000000023,4.350000000000023,1160.2,117.60000000000001,78.5,11.600000000000001,329.70000000000005,255.9,322.5,255.9,200,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.15309210523570838,23.262499973008577,23.262499973008577,1.4607894969613928,1.5361184210526315,0.3815789473684211,37.28947368421053,39.96052631578947,22.75
Spotted Salamander,"Spotted Salamander, 37.54924721, -77.65286142",14.750000000000057,9.8,0.3079999923706055,786.4000000000001,31.150000000000034,-0.5499999999999545,31.700000000000003,23.950000000000045,4.4500000000000455,24.850000000000023,4.4500000000000455,1132.8,115.9,77.80000000000001,12.4,328.20000000000005,251,324.70000000000005,251,181,201,5,Somewhat poorly drained,53,6,Frequent,4,Long (7 to 30 days),1,None,NA,NA,0.1453947363127219,22.430111034628418,22.430111034628418,1.3123683937286077,1.46,1.174342105263158,38.194078947368425,29.261184064965498,32.544736987666084
Spotted Salamander,"Spotted Salamander, 37.553032, -84.239944",13.450000000000045,9.5,0.3019999980926514,803.1,29.350000000000023,-2.1499999999999773,31.5,21.750000000000057,14.150000000000034,23.55000000000001,2.750000000000057,1274.3000000000002,137.6,84.5,14.3,383.40000000000003,273.7,345.20000000000005,296,194,86,4,Moderately well drained,201,1,None,NA,NA,1,None,NA,NA,0.13918604502497717,11.969999872148035,11.969999872148035,1.5651162945946981,1.9305813953488373,0.5965116377486739,43.05232558139535,9.075581395348838,47.872093023255815
Spotted Salamander,"Spotted Salamander, 37.557312, -79.084411",13.750000000000057,10.3,0.31700000762939456,807.7,30.450000000000045,-2.1499999999999773,32.6,23.150000000000034,3.150000000000034,24.150000000000034,3.150000000000034,1270.1000000000001,125.60000000000001,86.4,10.5,353.70000000000005,274.3,342.1,274.3,191,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.12513661132158477,22.899999871850014,22.899999871850014,1.307322382275524,1.368688524590164,0.3183060109289617,45.45355191256831,24.124590493290803,30.421857594140892
Spotted Salamander,"Spotted Salamander, 37.586395, -88.758133",14.150000000000034,9.3,0.27899999618530275,872.9000000000001,31.05000000000001,-2.349999999999966,33.4,14.150000000000034,20.350000000000023,25.150000000000034,2.4500000000000455,1274.1000000000001,149.9,80.80000000000001,16.8,385.6,263.3,302.3,289.7,190,145,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.13668965563691896,19.820000067353245,19.820000067353245,1.4406896410317258,1.564,0.796551724137931,23.51724137931034,24.068965517241377,52.41379310344827
Spotted Salamander,"Spotted Salamander, 37.599827, -89.521597",14.250000000000057,9.5,0.27699999809265136,889.4000000000001,31.55000000000001,-2.6499999999999773,34.2,14.250000000000057,2.250000000000057,25.450000000000045,2.250000000000057,1261.7,150,78.30000000000001,18.8,389.90000000000003,267.8,296.5,267.8,180,201,2,Somewhat excessively drained,201,1,None,NA,NA,1,None,NA,NA,0.08143712633741117,19.06666667262713,19.06666667262713,1.465329340831962,1.605508982035928,0.7958083775585997,32.680838624874276,26.068862343976598,41.25029964789659
Spotted Salamander,"Spotted Salamander, 37.610065, -83.795865",13.250000000000057,9.700000000000001,0.3109999895095825,788.7,29.05000000000001,-2.1499999999999773,31.200000000000003,21.450000000000045,13.950000000000045,23.250000000000057,2.750000000000057,1196.1000000000001,128.70000000000002,75.9,15.5,367.6,251.20000000000002,332.3,280.7,166,81,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.13938271723411702,12.257999878696033,12.257999878696033,1.351851866569048,1.4335802469135803,0.6203703703703703,23.901234567901234,20.860494213339724,55.23827121875904
Spotted Salamander,"Spotted Salamander, 37.622124, -89.208256",14.050000000000011,9.3,0.2759999990463257,875.1,31.05000000000001,-2.4499999999999886,33.5,14.050000000000011,2.250000000000057,25.05000000000001,2.250000000000057,1280.1000000000001,152.9,82.2,18.900000000000002,394.40000000000003,270.8,306.7,270.8,185,152,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.09368420946166704,14.23999983817339,14.23999983817339,1.3906579119594473,1.5596052631578947,0.8641447376851973,15.835526315789473,30.394736842105264,53.76973684210526
Spotted Salamander,"Spotted Salamander, 37.6311149755, -89.3252157765",14.050000000000011,9.3,0.27699999809265136,877.9000000000001,31.05000000000001,-2.5499999999999545,33.6,14.050000000000011,2.250000000000057,25.05000000000001,2.250000000000057,1279.1000000000001,153.1,80.60000000000001,19.1,395,268.8,305.40000000000003,268.8,190,201,3,Well drained,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198099996894598,39.6199993789196,39.6199993789196,1.4097499668598177,1.5621500000000001,0.24125000040978195,24.225,3.55,72.225
